chrom	start	end	name	score	strand	splice_site	acceptors_skipped	exons_skipped	donors_skipped	anchor	known_donor	known_acceptor	known_junction	gene_names	gene_ids	transcripts
AY849321.1	5198	20968	JUNC00000386	5	+	GT-CA	11	7	6	N	0	0	0	NA	NA	NA
AY849321.1	5302	5390	JUNC00000387	2	+	TC-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	5310	5457	JUNC00000388	19	+	AC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	5247	5626	JUNC00000389	7	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	5570	5656	JUNC00000390	6	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	5559	6519	JUNC00000391	3	+	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	5658	15856	JUNC00000392	133	+	TT-AA	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	5634	20637	JUNC00000396	1	+	TA-AA	11	7	6	N	0	0	0	NA	NA	NA
AY849321.1	5892	6282	JUNC00000293	177	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	5892	7454	JUNC00000397	942	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	5892	6140	JUNC00000350	259	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6089	20428	JUNC00000398	4	+	TA-CA	11	7	6	N	0	0	0	NA	NA	NA
AY849321.1	6205	7227	JUNC00000303	21	+	GA-CT	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	6220	7454	JUNC00000259	38	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6220	6842	JUNC00000324	6	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6333	18989	JUNC00000400	18	+	GT-AG	9	6	5	N	0	0	0	NA	NA	NA
AY849321.1	6339	6809	JUNC00000257	45	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	6842	JUNC00000198	1994	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	7454	JUNC00000199	651	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6339	6519	JUNC00000208	40	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6343	7454	JUNC00000249	254	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6290	6842	JUNC00000401	116	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6364	6842	JUNC00000241	324	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6364	7454	JUNC00000256	546	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6364	6912	JUNC00000325	22	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6382	16417	JUNC00000402	4	+	AT-AC	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6339	6917	JUNC00000255	7	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6364	6519	JUNC00000317	3	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	6491	JUNC00000294	4	+	GT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	6533	JUNC00000312	6	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	6912	JUNC00000302	12	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	6927	JUNC00000318	1	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6339	6947	JUNC00000403	1	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6408	15849	JUNC00000411	7	+	TT-TA	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6415	15103	JUNC00000412	6	+	GT-AG	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6551	6809	JUNC00000307	279	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6551	6927	JUNC00000405	18	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6551	6917	JUNC00000413	80	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6551	6947	JUNC00000414	26	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6551	6842	JUNC00000304	1760	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6551	7454	JUNC00000209	1128	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6551	7496	JUNC00000407	617	+	GT-AG	1	0	1	N	0	0	0	NA	NA	NA
AY849321.1	6551	6912	JUNC00000404	115	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6555	7454	JUNC00000415	34	+	GT-AG	0	0	1	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6456	16410	JUNC00000416	20	+	GA-AT	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6551	6843	JUNC00000417	6	+	GT-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6796	6998	JUNC00000419	3517	+	GT-AG	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	6873	8696	JUNC00000345	46	+	AA-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6901	7469	JUNC00000422	326	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6929	12275	JUNC00000423	902	+	GT-AG	6	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6935	7476	JUNC00000308	13	+	TG-CC	1	0	1	N	0	0	0	NA	NA	NA
AY849321.1	6949	13878	JUNC00000406	9	+	CT-CG	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6956	15117	JUNC00000428	15	+	GT-GG	8	2	3	N	0	0	0	NA	NA	NA
AY849321.1	6963	7452	JUNC00000366	27	+	AG-TC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	6969	7361	JUNC00000319	181	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6969	7454	JUNC00000253	13482	+	GT-AG	0	0	0	DA	1	1	1	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6969	7496	JUNC00000409	173	+	GT-AG	1	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	6971	7492	JUNC00000349	7	+	AA-CC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6976	7507	JUNC00000346	242	-	CC-CG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6976	7507	JUNC00000344	586	+	CG-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6976	7507	JUNC00000347	1213	+	CG-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	6912	20757	JUNC00000433	5	-	GC-AG	4	2	4	N	0	0	0	NA	NA	NA
AY849321.1	7062	8448	JUNC00000446	3	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	7062	10981	JUNC00000445	10	-	GT-AG	1	0	0	D	1	0	0	E2	XLOC_000003	ptp_pol1,ptp_pol2
AY849321.1	7134	14023	JUNC00000447	1	+	GT-GG	8	2	2	N	0	0	0	NA	NA	NA
AY849321.1	7174	7308	JUNC00000448	5	+	TG-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	7060	7443	JUNC00000449	1	+	TT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	7236	20773	JUNC00000450	9	+	GC-GG	11	7	5	N	0	0	0	NA	NA	NA
AY849321.1	7134	13846	JUNC00000451	6	+	GT-AG	8	2	2	N	0	0	0	NA	NA	NA
AY849321.1	7337	7401	JUNC00000452	66	+	AA-TG	0	0	0	A	0	1	0	MLP	XLOC_000002	33K:E3,Hexon,Hexon:protease,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7360	7454	JUNC00000453	177	+	GT-AG	0	0	0	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7283	20817	JUNC00000454	1	+	CC-CT	11	7	5	N	0	0	0	NA	NA	NA
AY849321.1	7460	12586	JUNC00000410	21	+	AC-GT	6	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7478	16230	JUNC00000151	30	+	AT-TT	7	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7487	8669	JUNC00000285	19	+	TT-CG	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7485	13011	JUNC00000219	42	+	TC-GT	6	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7488	8665	JUNC00000286	18	+	TC-AG	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7491	14524	JUNC00000216	10	+	AC-GA	7	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7491	20743	JUNC00000276	3	+	AC-AG	10	6	5	N	0	0	0	NA	NA	NA
AY849321.1	7502	12266	JUNC00000213	39	+	TG-GA	5	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7507	13796	JUNC00000210	442	+	GT-AG	7	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7508	16417	JUNC00000240	11	+	TC-AC	7	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7508	20516	JUNC00000455	3	+	TC-AA	10	6	5	N	0	0	0	NA	NA	NA
AY849321.1	7517	7608	JUNC00000217	38	+	TC-TC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7528	7752	JUNC00000065	3918	+	AA-TC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7530	12251	JUNC00000197	344	+	GG-GT	5	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7531	7754	JUNC00000007	322677	+	GT-AG	0	0	0	DA	1	1	1	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7531	7782	JUNC00000194	3201	+	GT-AG	1	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	12238	JUNC00000193	1059	+	GT-AG	4	1	1	NDA	1	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	12466	JUNC00000192	959	+	GT-AG	5	1	1	NDA	1	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	22492	JUNC00000196	826	+	GT-AG	10	6	4	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,E3_Fib_ORF7,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	7757	JUNC00000195	432	+	GT-CT	1	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7531	7738	JUNC00000032	8089	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7531	18717	JUNC00000203	258	+	GT-AG	7	3	2	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	12272	JUNC00000207	564	+	GT-AG	5	1	1	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	7739	JUNC00000235	423	+	GT-GT	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7532	7756	JUNC00000261	8	+	TA-GC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	7531	12904	JUNC00000206	224	+	GT-AG	6	1	1	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	7733	JUNC00000244	84	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7531	7671	JUNC00000205	98	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7531	8570	JUNC00000200	133	+	GT-AG	1	1	1	NDA	1	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	11001	JUNC00000202	81	+	GT-AG	3	1	1	NDA	1	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	13610	JUNC00000204	837	+	GT-AG	6	1	1	NDA	1	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7531	7743	JUNC00000320	1	-	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	7498	7769	JUNC00000299	1	+	TT-GT	1	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7528	7752	JUNC00000233	27	+	AA-TC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7485	13011	JUNC00000254	1	+	TC-GT	6	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7491	15790	JUNC00000283	12	+	AC-AA	7	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7513	16475	JUNC00000290	12	+	TT-GA	7	1	2	N	0	0	0	NA	NA	NA
AY849321.1	7486	19886	JUNC00000234	7	+	CT-GA	8	5	4	N	0	0	0	NA	NA	NA
AY849321.1	7531	20162	JUNC00000289	487	+	GT-AG	8	5	3	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,E3_Fib_ORF7,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7528	7752	JUNC00000469	23	-	GA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	7536	13040	JUNC00000473	2	-	GT-AG	2	1	1	N	0	0	0	NA	NA	NA
AY849321.1	7624	7754	JUNC00000620	1	+	GT-AG	0	0	0	A	0	1	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2
AY849321.1	7784	13357	JUNC00000068	122	+	TT-TA	5	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7790	12632	JUNC00000321	108	+	CC-TA	5	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7791	13590	JUNC00000163	476	+	CA-AT	5	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7792	16090	JUNC00000162	137	+	AA-AT	6	0	1	N	0	0	0	NA	NA	NA
AY849321.1	7807	7876	JUNC00000224	30	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	7910	JUNC00000054	2041	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	8526	JUNC00000153	905	+	GT-AG	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	8734	JUNC00000158	877	+	GT-AG	1	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	10132	JUNC00000288	36	+	GT-AG	2	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	11784	JUNC00000337	25	+	GT-AG	3	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12207	JUNC00000157	1211	+	GT-AG	3	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12238	JUNC00000053	77616	+	GT-AG	3	0	0	DA	1	1	1	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12372	JUNC00000156	1344	+	GT-AG	4	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12429	JUNC00000154	613	+	GT-AG	4	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12466	JUNC00000059	19146	+	GT-AG	4	0	0	DA	1	1	1	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12836	JUNC00000226	943	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	12922	JUNC00000228	324	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	13281	JUNC00000239	1015	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	13296	JUNC00000161	1284	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	13318	JUNC00000064	3165	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	13351	JUNC00000275	189	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	13566	JUNC00000220	599	+	GT-AG	5	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	13656	JUNC00000278	1840	+	GT-AG	6	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	15149	JUNC00000175	1473	+	GT-AG	6	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	15958	JUNC00000066	1237	+	GT-AG	6	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	16102	JUNC00000329	395	+	GT-AG	6	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	16287	JUNC00000166	8260	+	GT-AG	6	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	18170	JUNC00000327	44	+	GT-AG	6	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	18248	JUNC00000251	667	+	GT-AG	6	0	0	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	20162	JUNC00000060	4175	+	GT-AG	7	4	2	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,E3_Fib_ORF7,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	20419	JUNC00000063	4567	+	GT-AG	8	5	3	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,E3_Fib_ORF7,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	22492	JUNC00000055	21891	+	GT-AG	9	5	3	DA	1	1	1	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,52K,E3_Fib_ORF7,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	7807	7909	JUNC00000062	146	+	GT-CA	0	0	0	D	1	0	0	MLP	XLOC_000002	33K:E3,52K,Hexon,Hexon:protease,III_pVII,MLP_Fib_ORF7,TPL_exons_trunc,pIIIa:pVII,pVII,pVII:protease,pVII:protease_2,pX:Hexon
